117.144.123.128 - - [04/Apr/2019:06:56:53 +0000] "PUT /FxCodeShell.jsp%20 HTTP/1.1" 404 571 "http://167.99.96.28:80/FxCodeShell.jsp%20" "Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)"
149.28.135.235 - - [05/Apr/2019:00:28:55 +0000] "GET /.git/config HTTP/1.0" 301 185 "-" "Mozilla/5.0 (compatible, MSIE 11, Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko"
149.28.135.235 - - [05/Apr/2019:00:28:56 +0000] "GET /.gitconfig HTTP/1.0" 404 1540 "-" "Mozilla/5.0 (compatible, MSIE 11, Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko"
177.95.199.233 - - [05/Apr/2019:01:08:57 +0000] "GET / HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
95.213.177.126 - - [05/Apr/2019:01:10:44 +0000] "POST http://check.proxyradar.com/azenv.php?auth=155442664447&a=PSCMN&i=2808307740&p=80 HTTP/1.1" 404 571 "https://proxyradar.com/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"
185.93.54.51 - - [05/Apr/2019:01:31:50 +0000] "GET / HTTP/1.1" 301 185 "-" "Mozilla/5.0 (compatible; vuhuvBot/1.0; +http://vuhuv.com/bot.html)"
185.93.54.51 - - [05/Apr/2019:01:31:51 +0000] "GET / HTTP/1.1" 200 18856 "-" "Mozilla/5.0 (compatible; vuhuvBot/1.0; +http://vuhuv.com/bot.html)"
185.93.54.51 - - [05/Apr/2019:01:31:51 +0000] "GET /robots.txt HTTP/1.1" 301 185 "-" "Mozilla/5.0 (compatible; vuhuvBot/1.0; +http://vuhuv.com/bot.html)"
185.93.54.51 - - [05/Apr/2019:01:31:53 +0000] "GET /robots.txt HTTP/1.1" 404 334 "-" "Mozilla/5.0 (compatible; vuhuvBot/1.0; +http://vuhuv.com/bot.html)"
178.236.122.9 - - [05/Apr/2019:03:51:04 +0000] "GET / HTTP/1.1" 404 169 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7"
40.77.167.45 - - [05/Apr/2019:03:52:50 +0000] "GET / HTTP/1.1" 200 18856 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
13.233.117.143 - - [05/Apr/2019:04:59:27 +0000] "GET / HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
191.5.145.3 - - [05/Apr/2019:05:17:05 +0000] "GET / HTTP/1.1" 404 169 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7"
95.213.177.125 - - [05/Apr/2019:06:01:03 +0000] "POST http://check.proxyradar.com/azenv.php?auth=155444406227&a=PSCMN&i=2808307740&p=80 HTTP/1.1" 404 571 "https://proxyradar.com/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"
116.212.157.103 - - [05/Apr/2019:06:10:04 +0000] "GET / HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
185.53.91.24 - - [05/Apr/2019:06:20:34 +0000] "GET /admin/assets/js/views/login.js HTTP/1.1" 404 334 "-" "python-requests/2.21.0"
185.53.91.24 - - [05/Apr/2019:06:20:35 +0000] "GET /admin/assets/js/views/login.js HTTP/1.1" 404 143 "-" "python-requests/2.21.0"
